start_date,chlor_a
04/01/2009,3.7514124
05/01/2009,3.1562488
06/01/2009,1.71768035
07/01/2009,1.1947835
08/01/2009,0.72414982
09/01/2009,0.6482652499999999
10/01/2009,0.749669835
11/01/2009,0.815621235
12/01/2009,0.7780859499999999
01/01/2010,0.7348547000000001
02/01/2010,1.0489945500000002
03/01/2010,2.39477925
04/01/2010,2.6970469
05/01/2010,2.4991156
06/01/2010,1.56803005
07/01/2010,0.7860122199999999
08/01/2010,0.76096113
09/01/2010,0.531386425
10/01/2010,0.58401285
11/01/2010,0.6147514000000001
12/01/2010,0.82928865
01/01/2011,0.8727502549999999
02/01/2011,0.69246918
03/01/2011,2.37508675
04/01/2011,3.16178035
05/01/2011,2.66991725
06/01/2011,1.88031955
07/01/2011,1.26770275
08/01/2011,0.65843462
09/01/2011,0.547145225
10/01/2011,0.6551814250000001
11/01/2011,0.7194581499999999
12/01/2011,0.903517425
01/01/2012,0.9685603199999999
02/01/2012,0.66177738
03/01/2012,0.5468360750000001
04/01/2012,3.30664245
05/01/2012,2.7075633000000003
06/01/2012,1.3214003
07/01/2012,1.04381335
08/01/2012,0.64494911
09/01/2012,0.6865786
10/01/2012,0.6345827500000001
11/01/2012,0.79159968
12/01/2012,0.7585944149999999
01/01/2013,0.5690299000000001
02/01/2013,0.6534041
03/01/2013,2.2191364499999997
04/01/2013,2.8657266999999997
05/01/2013,2.0018552
06/01/2013,1.642398
07/01/2013,1.02897405
08/01/2013,0.722316825
09/01/2013,0.60612295
10/01/2013,0.594916665
11/01/2013,0.5761082
12/01/2013,0.6007926699999999
01/01/2014,0.82106925
02/01/2014,1.3081852
03/01/2014,2.86216795
04/01/2014,3.02094565
05/01/2014,1.8305914
06/01/2014,1.5159772500000002
07/01/2014,1.2035294
08/01/2014,0.65941695
09/01/2014,0.568220025
10/01/2014,0.6176667499999999
11/01/2014,0.61911735
12/01/2014,0.68730227
01/01/2015,0.65086585
02/01/2015,0.6230294000000001
03/01/2015,1.7273369
04/01/2015,2.6203759
05/01/2015,2.06658915
06/01/2015,1.65047765
07/01/2015,1.33482485
08/01/2015,0.63490815
09/01/2015,1.4954922
10/01/2015,0.842872575
11/01/2015,0.84652525
12/01/2015,0.812495705
01/01/2016,0.54822675
02/01/2016,0.8187458299999999
03/01/2016,4.628583
04/01/2016,3.2994678
05/01/2016,3.57631305
06/01/2016,1.5764081
07/01/2016,1.2955632000000001
08/01/2016,0.57070182
09/01/2016,0.575874955
10/01/2016,0.65333497
11/01/2016,1.17109125
12/01/2016,0.86942935
01/01/2017,0.967919125
02/01/2017,0.6721222499999999
03/01/2017,3.0527745499999996
04/01/2017,3.6958336000000003
05/01/2017,3.3321317500000003
06/01/2017,1.5965159999999998
07/01/2017,1.2502178499999999
08/01/2017,0.64212267
09/01/2017,12.653965
10/01/2017,0.93118615
12/01/2017,1.056485865
02/01/2018,1.37275845
03/01/2018,5.229376500000001
04/01/2018,3.00424005
05/01/2018,2.2313348
06/01/2018,1.48520155
07/01/2018,1.07561885
08/01/2018,10.517260499999999
09/01/2018,1.3726013
10/01/2018,0.8557384699999999
11/01/2018,0.860343735
12/01/2018,0.8570005350000001
01/01/2019,0.72523329
02/01/2019,0.79720435
03/01/2019,1.30798235
04/01/2019,3.0721725500000003
05/01/2019,4.03417215
06/01/2019,2.2742283
07/01/2019,1.14492095
08/01/2019,5.400866000000001
09/01/2019,1.8831466
10/01/2019,0.7049259999999999
01/01/2020,0.8064852
02/01/2020,0.496653095
03/01/2020,7.5061459500000005
04/01/2020,3.85256485
05/01/2020,3.3656061
06/01/2020,2.33248385
07/01/2020,1.20841135
08/01/2020,0.5481765999999999
09/01/2020,0.6665961499999999
10/01/2020,0.61527011
11/01/2020,0.72193548
12/01/2020,1.326562
01/01/2021,0.988785485
02/01/2021,1.31291935
03/01/2021,4.405745250000001
04/01/2021,3.8010791499999996
05/01/2021,2.32333245
06/01/2021,1.21579045
07/01/2021,0.946828725
08/01/2021,1.2132820999999998
09/01/2021,0.7087460800000001
10/01/2021,0.6752891999999999
11/01/2021,0.7855986100000001
12/01/2021,0.745307615
01/01/2022,0.524112515
02/01/2022,0.35328237500000004
03/01/2022,1.51981135
04/01/2022,4.9308250000000005
05/01/2022,2.0788306
06/01/2022,1.6577174000000001
07/01/2022,1.6850352000000002
08/01/2022,3.51770695
09/01/2022,0.87073508
10/01/2022,0.64351525
11/01/2022,0.821079345
12/01/2022,1.9305707
01/01/2023,1.40947025
02/01/2023,0.249676615
03/01/2023,6.471802
04/01/2023,4.92522885
05/01/2023,3.80138935
06/01/2023,1.97205125
07/01/2023,1.5154969999999999
08/01/2023,0.63123127
09/01/2023,2.5042418499999997
10/01/2023,0.74938997
11/01/2023,0.7737382349999999
12/01/2023,1.1345548
01/01/2024,0.5967614750000001
02/01/2024,1.0325099500000001
03/01/2024,4.58175705
04/01/2024,5.3595203
05/01/2024,5.115143
06/01/2024,1.87728005
07/01/2024,0.946431905
08/01/2024,1.6486496499999999
