start_date,chlor_a
10/01/2011,0.91405237
11/01/2011,0.58545643
12/01/2011,0.5893039
02/01/2012,0.7631189
03/01/2012,0.3809025
04/01/2012,0.37632778
05/01/2012,0.39944702
06/01/2012,0.50479054
07/01/2012,1.30594
08/01/2012,0.57740766
09/01/2012,0.81786376
10/01/2012,0.81842357
11/01/2012,0.7935389
12/01/2012,0.92163265
01/01/2013,0.44692618
02/01/2013,0.32481042
03/01/2013,0.24143434
04/01/2013,0.4908713
05/01/2013,0.49463153
06/01/2013,0.5185113
07/01/2013,0.9281001
08/01/2013,0.9671485
09/01/2013,1.1701138
10/01/2013,0.77169657
11/01/2013,0.9872888
12/01/2013,0.71962774
01/01/2014,0.55408925
02/01/2014,0.50524193
03/01/2014,0.43269894
04/01/2014,0.3689481
05/01/2014,0.34150693
06/01/2014,0.42570508
07/01/2014,0.5985833
09/01/2014,0.7755539
10/01/2014,0.57677865
11/01/2014,0.597629
12/01/2014,0.47724158
01/01/2015,0.6095834
02/01/2015,0.348254
03/01/2015,0.37391233
04/01/2015,0.49134505
05/01/2015,0.3588091
06/01/2015,0.4982378
07/01/2015,0.53180885
08/01/2015,0.56748784
09/01/2015,0.7372904
10/01/2015,0.42413163
11/01/2015,0.43174788
12/01/2015,0.47348908
01/01/2016,0.58258355
02/01/2016,0.5079042
03/01/2016,0.40031725
04/01/2016,0.48815963
05/01/2016,0.4575175
06/01/2016,0.64493084
07/01/2016,0.7561919
08/01/2016,0.620394
09/01/2016,0.77285784
10/01/2016,2.3626826
11/01/2016,1.8831038
12/01/2016,0.71893096
01/01/2017,0.4918339
02/01/2017,0.4886154
03/01/2017,0.3531535
04/01/2017,0.4421094
05/01/2017,0.41077033
06/01/2017,0.38837478
07/01/2017,0.68663466
08/01/2017,0.70702726
09/01/2017,0.531021
12/01/2017,0.56352764
01/01/2018,0.45280528
02/01/2018,0.51609457
03/01/2018,0.3442454
04/01/2018,0.40979752
05/01/2018,0.4662224
06/01/2018,0.5185998
07/01/2018,0.8006543
08/01/2018,1.3684359
09/01/2018,2.39992
10/01/2018,0.9460594
11/01/2018,0.49621987
12/01/2018,0.66901034
01/01/2019,0.45818853
03/01/2019,0.27335802
04/01/2019,0.39042613
05/01/2019,0.3587524
06/01/2019,0.60304624
07/01/2019,0.58937335
08/01/2019,0.59522086
09/01/2019,0.558522
10/01/2019,0.41043586
11/01/2019,0.768704
12/01/2019,0.89852273
01/01/2020,0.69063795
02/01/2020,0.7210514
03/01/2020,0.9856556
04/01/2020,0.56771946
05/01/2020,0.6978104
06/01/2020,0.66351396
07/01/2020,1.1736481
08/01/2020,2.0659857
10/01/2020,1.2354239
11/01/2020,0.80448914
12/01/2020,0.7185374
01/01/2021,1.2333803
02/01/2021,0.5508438
03/01/2021,0.47937247
04/01/2021,0.41558608
05/01/2021,0.45273885
06/01/2021,0.740604
07/01/2021,1.3326948
08/01/2021,0.9354197
10/01/2021,1.1301132
11/01/2021,0.76786035
12/01/2021,0.87984496
01/01/2022,0.8241062
03/01/2022,0.45883638
04/01/2022,0.6627681
05/01/2022,0.5493826
06/01/2022,0.73222405
07/01/2022,0.8748448
10/01/2022,1.9175477
11/01/2022,0.53366956
12/01/2022,0.6480084
01/01/2023,0.5560085
02/01/2023,0.862224
03/01/2023,0.4068944
04/01/2023,0.39460257
05/01/2023,0.43467396
06/01/2023,0.51125354
07/01/2023,0.7554414
08/01/2023,0.46071464
10/01/2023,0.6636252
12/01/2023,0.4046843
01/01/2024,0.5263225
02/01/2024,0.47823226
03/01/2024,0.4858084
04/01/2024,0.449551
05/01/2024,0.52673465
06/01/2024,0.6282023
07/01/2024,1.1859635
08/01/2024,0.62355244
