start_date,chlor_a
07/01/2010,0.766896835
08/01/2010,1.1214401500000002
09/01/2010,0.5779653
10/01/2010,0.588389775
11/01/2010,0.63458715
12/01/2010,0.544150125
01/01/2011,0.49253989500000006
02/01/2011,0.6355678
03/01/2011,0.61377987
04/01/2011,0.45764387
05/01/2011,0.42055727
06/01/2011,0.50178726
07/01/2011,0.8562037650000001
08/01/2011,0.8953170450000001
10/01/2011,0.73356533
12/01/2011,0.492940485
01/01/2012,2.9976564999999997
02/01/2012,0.5038629
03/01/2012,0.589345615
04/01/2012,0.35388655
05/01/2012,0.34520625
06/01/2012,0.512840875
07/01/2012,1.0481897
08/01/2012,0.9071881799999999
09/01/2012,0.6176554249999999
10/01/2012,0.827459885
11/01/2012,0.6294806
12/01/2012,0.614791475
01/01/2013,0.48071677
02/01/2013,0.48815872
03/01/2013,0.36310943500000004
04/01/2013,0.426972805
05/01/2013,0.45845585
06/01/2013,0.608677575
07/01/2013,0.720749125
08/01/2013,1.0438485000000002
09/01/2013,0.89089175
10/01/2013,0.7067095
11/01/2013,0.69031475
12/01/2013,0.60575537
01/01/2014,0.6172340199999999
02/01/2014,0.59807035
03/01/2014,0.5510820000000001
04/01/2014,0.5165982
05/01/2014,0.5398498700000001
06/01/2014,0.6403460700000001
07/01/2014,0.7408707
09/01/2014,0.66469065
10/01/2014,0.47591546
11/01/2014,0.478917955
12/01/2014,0.41481806499999996
01/01/2015,0.64056906
02/01/2015,0.6090498
03/01/2015,0.5208145150000001
04/01/2015,0.45617362
05/01/2015,0.41521962
06/01/2015,0.63650582
07/01/2015,0.767872825
08/01/2015,0.70926425
10/01/2015,0.51040617
11/01/2015,0.5787353749999999
12/01/2015,0.52910692
01/01/2016,0.5520765000000001
02/01/2016,0.576690285
03/01/2016,0.4325675
04/01/2016,0.563786
05/01/2016,0.5583325
06/01/2016,0.6634468
07/01/2016,0.9457543500000001
08/01/2016,0.623484105
09/01/2016,0.821569295
10/01/2016,1.32454065
11/01/2016,4.66944015
12/01/2016,0.7984291
01/01/2017,0.5825032
02/01/2017,0.6301584
03/01/2017,0.438052435
04/01/2017,0.481304515
05/01/2017,0.46862583
06/01/2017,0.5638441000000001
07/01/2017,0.82752565
08/01/2017,1.15965465
09/01/2017,0.6613945999999999
10/01/2017,0.7299669799999999
11/01/2017,0.62370847
12/01/2017,0.339917465
01/01/2018,0.78367795
02/01/2018,0.53015338
03/01/2018,0.46864450999999996
04/01/2018,0.492000025
05/01/2018,1.43759215
06/01/2018,0.73856045
07/01/2018,0.877704
08/01/2018,1.0576791
09/01/2018,0.715059435
10/01/2018,2.16507075
11/01/2018,0.8320330499999999
12/01/2018,0.62353898
01/01/2019,0.560728125
02/01/2019,0.6523734999999999
04/01/2019,0.410520665
05/01/2019,0.44372276
06/01/2019,0.7385192199999999
07/01/2019,0.843519185
08/01/2019,0.7756795249999999
09/01/2019,0.75382745
10/01/2019,1.0383992
11/01/2019,0.8904863000000001
12/01/2019,3.4934474
01/01/2020,0.8698173
02/01/2020,0.8406997199999999
03/01/2020,0.585180195
04/01/2020,0.5138938
05/01/2020,0.59934868
06/01/2020,0.774004825
07/01/2020,1.17289135
08/01/2020,0.9710667500000001
10/01/2020,2.8183739
11/01/2020,1.0681758000000001
12/01/2020,0.7193843200000001
01/01/2021,0.71763295
02/01/2021,0.74731972
03/01/2021,0.5347793000000001
04/01/2021,0.42264951500000003
05/01/2021,0.5248854
06/01/2021,0.7910395299999999
07/01/2021,0.896111315
08/01/2021,0.796376585
11/01/2021,0.82335515
12/01/2021,0.92075385
02/01/2022,1.0475796499999999
03/01/2022,2.7311793
04/01/2022,0.6511808750000001
05/01/2022,0.493824155
06/01/2022,0.691824565
07/01/2022,1.0444127
08/01/2022,0.855119585
10/01/2022,1.0469268999999999
11/01/2022,1.2526842
12/01/2022,0.62991661
01/01/2023,0.7557233999999999
02/01/2023,0.608106765
03/01/2023,0.47873032000000004
04/01/2023,0.500767135
05/01/2023,0.546906565
06/01/2023,0.49973928
07/01/2023,0.766049295
08/01/2023,0.65753075
09/01/2023,0.69777327
10/01/2023,0.63574855
12/01/2023,0.92553112
01/01/2024,0.399670735
02/01/2024,0.72653867
03/01/2024,0.598101225
04/01/2024,0.53460562
05/01/2024,0.491692425
06/01/2024,0.898516745
07/01/2024,1.4246181
08/01/2024,0.943200365
