start_date,chlor_a
04/01/2011,1.67730945
05/01/2011,1.8798095
06/01/2011,2.1049107
07/01/2011,1.4596254499999999
08/01/2011,1.10021375
09/01/2011,1.3832225999999999
10/01/2011,0.81830245
11/01/2011,0.7948703349999999
12/01/2011,0.72335815
01/01/2012,0.79919107
02/01/2012,0.89765275
03/01/2012,1.2120666999999998
04/01/2012,1.1879491
05/01/2012,1.67758205
06/01/2012,3.67305265
07/01/2012,3.0059209
08/01/2012,2.4699657
09/01/2012,1.8920822
10/01/2012,1.13185775
11/01/2012,0.7682445250000001
12/01/2012,0.7525788499999999
01/01/2013,1.02330435
02/01/2013,1.1037306500000001
03/01/2013,1.4893804
04/01/2013,1.99880435
05/01/2013,1.82376895
06/01/2013,1.63909835
07/01/2013,1.47494255
08/01/2013,2.3194327
09/01/2013,2.60877595
10/01/2013,1.1723925
11/01/2013,0.8192293500000001
12/01/2013,0.79981525
01/01/2014,0.645169645
02/01/2014,1.0167644500000002
03/01/2014,1.17023075
04/01/2014,1.0084587
05/01/2014,1.2434432
06/01/2014,1.3866986
07/01/2014,1.58567605
08/01/2014,1.6806084499999998
09/01/2014,1.96585695
10/01/2014,1.25214175
11/01/2014,0.8248231399999999
12/01/2014,0.6266496500000001
01/01/2015,0.7470117999999999
02/01/2015,0.749422025
03/01/2015,0.9576861249999999
04/01/2015,0.92033397
05/01/2015,1.1172425000000001
06/01/2015,1.33196935
07/01/2015,2.2935562999999997
08/01/2015,1.91834525
09/01/2015,1.8637929500000001
10/01/2015,1.12688035
11/01/2015,0.64020372
12/01/2015,0.60558218
01/01/2016,0.59224302
02/01/2016,0.65856485
03/01/2016,0.8763575
04/01/2016,1.14726525
05/01/2016,1.5263121000000002
06/01/2016,1.9242806
07/01/2016,2.3296124
08/01/2016,2.3562516999999996
09/01/2016,1.9376965
10/01/2016,1.2766869500000002
11/01/2016,1.1265986
12/01/2016,0.917759235
01/01/2017,0.9220098
02/01/2017,1.12116165
03/01/2017,0.9318305
04/01/2017,1.5903616
05/01/2017,1.8045316
06/01/2017,1.7013572
07/01/2017,2.1586857999999998
08/01/2017,2.0990186
09/01/2017,1.7616178
10/01/2017,1.1471948
11/01/2017,0.65262045
12/01/2017,0.49313259
01/01/2018,0.5919159350000001
02/01/2018,0.66004723
03/01/2018,0.8053846499999999
04/01/2018,0.9114914300000001
05/01/2018,1.37663155
06/01/2018,1.7632308
07/01/2018,1.76441415
08/01/2018,1.3031966000000001
09/01/2018,2.1618972000000003
10/01/2018,0.96746555
11/01/2018,0.57948691
12/01/2018,0.68344969
01/01/2019,0.638817085
02/01/2019,0.72641492
03/01/2019,0.709155135
04/01/2019,0.88438293
05/01/2019,1.1117392499999998
06/01/2019,1.39388195
07/01/2019,1.37980785
08/01/2019,1.18839345
09/01/2019,0.84131895
10/01/2019,0.65255922
11/01/2019,0.54691432
12/01/2019,0.58978933
01/01/2020,0.5203539850000001
02/01/2020,0.6243682500000001
03/01/2020,0.9329529
04/01/2020,0.75733743
05/01/2020,0.899132685
06/01/2020,0.929233985
07/01/2020,0.815381645
08/01/2020,0.77929324
09/01/2020,0.940422125
10/01/2020,0.68165717
11/01/2020,0.63584582
12/01/2020,0.5430301
01/01/2021,0.471812395
02/01/2021,0.589909875
03/01/2021,0.66494255
04/01/2021,0.7006928299999999
05/01/2021,0.82518929
06/01/2021,1.17155415
07/01/2021,1.18331975
08/01/2021,1.02059605
09/01/2021,1.0909193
10/01/2021,0.66261938
11/01/2021,0.49079125
12/01/2021,0.435836715
01/01/2022,0.54011205
02/01/2022,0.5568579849999999
03/01/2022,0.740121285
04/01/2022,0.8067569649999999
05/01/2022,1.1962893
06/01/2022,3.2794901000000003
07/01/2022,1.517872
08/01/2022,0.90985585
09/01/2022,1.2690725
10/01/2022,0.829450665
11/01/2022,0.6872243499999999
12/01/2022,0.82958637
01/01/2023,0.59153768
02/01/2023,0.536876975
03/01/2023,0.5704088700000001
04/01/2023,0.74317861
05/01/2023,0.91391687
06/01/2023,1.43433885
07/01/2023,1.3870258
08/01/2023,1.2296646500000001
09/01/2023,0.67474654
10/01/2023,0.4365076
11/01/2023,0.40650859500000003
12/01/2023,0.37053767000000004
01/01/2024,0.410795275
02/01/2024,0.36220768000000003
03/01/2024,0.42523713500000004
04/01/2024,0.60719505
05/01/2024,0.67166583
06/01/2024,0.81623577
07/01/2024,1.34216345
08/01/2024,1.3121498
